NPI,Name,Telephone,City,State2,Zip5,address,match,lat,lon
1487945739,RUTHIVA LLC,6192414616,SAN DIEGO,CA,92124,"10601 TIERRASANTA BLVD, SAN DIEGO, CA, 92124",True,32.823274162000075,-117.10195684399997
1407902471,TAM T TRAN,4089930382,SAN JOSE,CA,95112,"696 E SANTA CLARA ST, SAN JOSE, CA, 95112",True,37.34294091900006,-121.87628802599994
1932101250,NEXT STEP A WOMANS BOUTIQUE LLC,4083588433,LOS GATOS,CA,95032,"15400 NATIONAL AVE, LOS GATOS, CA, 95032",True,37.24491317800005,-121.94956428399996
1922099159,L.I.C PROSTHETICS AND ORTHOTICS,7145630056,ANAHEIM,CA,92805,"321 E CENTER ST, ANAHEIM, CA, 92805",True,33.83613587200006,-117.91079803199995
1780978726,ENES INC,4157754000,SAN FRANCISCO,CA,94115,"1221 DIVISADERO ST, SAN FRANCISCO, CA, 94115",True,37.780818314000044,-122.43902988399998
1063710986,"M & M MEDICAL SUPPLIES, INC.",6507581320,DALY CITY,CA,94015,"11 SAINT FRANCIS SQ, DALY CITY, CA, 94015",True,37.68452552100007,-122.47755361599997
1538163878,ORTHOPROS INC,3108287485,SANTA MONICA,CA,90404,"2021 SANTA MONICA BLVD, SANTA MONICA, CA, 90404",False,,
1659668796,HANGER PROSTHETICS & ORTHOTICS WEST,7148711480,LA HABRA,CA,90631,"1480 S HARBOR BLVD, LA HABRA, CA, 90631",False,,
1528346806,FEELING BEAUTIFUL AGAIN,7073998511,FAIRFIELD,CA,94533,"1916 NEW JERSEY STREET, FAIRFIELD, CA, 94533",True,38.25435666200008,-122.06477778799996
1184689085,J&K ORTHOPEDICS INC,9096211180,POMONA,CA,91767,"320 E BONITA AVENUE, POMONA, CA, 91767",True,34.09621901200006,-117.74444744399995
1245378074,"PROSTHETICS ETC., INC.",7145029354,ANAHEIM,CA,92805,"1700 E LINCOLN AVE, ANAHEIM, CA, 92805",True,33.840048016000026,-117.89407514099997
1952581563,TIMOTHY D. BULGARELLI,6619747037,LANCASTER,CA,93534,"44404 16TH ST W, LANCASTER, CA, 93534",True,34.68977648500004,-118.15846955799998
1437388089,"TAGG INDUSTRIES, INC",9497709029,LAGUNA HILLS,CA,92653,"23210 DEL LAGO DR, LAGUNA HILLS, CA, 92653",True,33.626676745000054,-117.72682485599995
1750596995,"ORTHOVANTAGE, INC",9494434414,ALISO VIEJO,CA,92656,"27 BROOKLINE, ALISO VIEJO, CA, 92656",True,33.592439769000066,-117.72823795299996
1619251576,DESERT PROSTHETICS & ORTHOTICS GROUP,7607704620,YUCCA VALLEY,CA,92284,"57402 TWENTYNINE PALMS HWY, YUCCA VALLEY, CA, 92284",True,34.12408284800006,-116.41205579299998
1457641094,"VIVIANO CUSTOM SHOE COMPANY, INC.",8182928250,WOODLAND HILLS,CA,91367,"6279 VARIEL AVE, WOODLAND HILLS, CA, 91367",True,34.18488370400007,-118.59279015499999
1821373275,HANGER PROSTHETICS & ORTHOTICS WEST,7603360703,EL CENTRO,CA,92243,"1073 ROSS AVE, EL CENTRO, CA, 92243",True,32.78150082500002,-115.56467533899996
1508142530,"SUMMIT MEDICAL SUPPLY, LLC",9513141771,FONTANA,CA,92335,"8362 REDWOOD AVE, FONTANA, CA, 92335",True,34.101663736000035,-117.48444156499994
1962722322,REMEDY MEDICAL SUPPLY,8052671858,WESTLAKE VILLAGE,CA,91362,"3717 E THOUSAND OAKS BLVD, WESTLAKE VILLAGE, CA, 91362",False,,
1891916367,KIMBO MEDICAL DISTRIBUTOR,3108349574,WILMINGTON,CA,90744,"407 N AVALON BLVD, WILMINGTON, CA, 90744",True,33.77436867200004,-118.26199504399995
1447415930,CAREMEDICS ORTHOTICS & PROSTHETICS INC,7149567998,ANAHEIM,CA,92801,"421 N BROOKHURST ST, ANAHEIM, CA, 92801",True,33.83861662500004,-117.95903249699995
1760467385,LERMAN AND SON INC,3106776183,INGLEWOOD,CA,90301,"654 AERICK ST, INGLEWOOD, CA, 90301",True,33.96358632700003,-118.34473209899994
1629080700,ANAHIT GRIGORYAN,3232575535,LOS ANGELES,CA,90041,"4448 EAGLE ROCK BLVD, LOS ANGELES, CA, 90041",True,34.12502753700005,-118.21983746099994
1881648467,"HEMET PROSTHETIC & ORTHOTIC GROUP, INC.",9517664297,HEMET,CA,92543,"1133 E FLORIDA AVE, HEMET, CA, 92543",True,33.74760071800006,-116.96033377099997
1932365673,"HEMET PROSTHETIC & ORTHOTIC GROUP, INC.",9512969677,TEMECULA,CA,92590,"41785 ENTERPRISE CIR S, TEMECULA, CA, 92590",True,33.517508073000045,-117.16673403499999
1023188943,JENNINGS ORTHOPEDIC INC,9513522029,RIVERSIDE,CA,92505,"10683 MAGNOLIA AVE, RIVERSIDE, CA, 92505",True,33.90862961300007,-117.46719264599994
1023302015,BALDWIN ORTHOTICS & PROSTHETICS INC,9518247850,MORENO VALLEY,CA,92553,"24475 SUNNYMEAD BLVD, MORENO VALLEY, CA, 92553",True,33.93910376500003,-117.23372850699997
1790963668,GERALD D BOWMAN,8186002560,ENCINO,CA,91436,"16430 VENTURA BLVD, ENCINO, CA, 91436",True,34.157360751000056,-118.49088826199994
1487683942,MEDICAL SUPPLY DEPOT,3237736522,BELL,CA,90201,"4846 FLORENCE AVE, BELL, CA, 90201",True,33.96957589700003,-118.18101155599999
1598038614,AMERICAN ORTHOTICS & PROSTHETICS,9094739308,SAN BERNARDINO,CA,92411,"1666 MEDICAL CENTER DR, SAN BERNARDINO, CA, 92411",True,34.129575241000055,-117.32258020499995
1487928123,INNOVATIVE FEDERAL OPERATIONS GROUP,7605364144,VISTA,CA,92084,"640 E VISTA WAY, VISTA, CA, 92084",True,33.20623468000008,-117.23647299799995
1750506713,"INHOUS ORTHOPEDICS, INC.",7148399026,WESTMINSTER,CA,92683,"15571 BROOKHURST ST, WESTMINSTER, CA, 92683",True,33.73545464100005,-117.95485065799994
1518233402,PAUL H. TUREK DC CHIROPRACTIC INC,9498378009,MISSION VIEJO,CA,92691,"27725 SANTA MARGARITA PKWY, MISSION VIEJO, CA, 92691",False,,
1578839189,"BROSS AND ASSOCIATES, LLC",8185211112,GLENDALE,CA,91203,"450 N BRAND BLVD, GLENDALE, CA, 91203",False,,
1326040502,AVASCO MEDICAL SUPPLY INC.,8055225333,SIMI VALLEY,CA,93065,"690 EAST LOS ANGELES AVE, SIMI VALLEY, CA, 93065",True,34.27171189100005,-118.785092884
1518033505,LONG BEACH ARTIFICIAL LIMB CO INC,5624265531,LONG BEACH,CA,90806,"2268 LONG BEACH BLVD, LONG BEACH, CA, 90806",True,33.79832584500008,-118.18936458999997
1497748818,SWISS BALANCE INC,3104589648,SANTA MONICA,CA,90404,"1260 15TH ST, SANTA MONICA, CA, 90404",True,34.026722294000024,-118.48696889799999
1720126824,"CAPSTONE ORTHOPEDIC, INC.",5592980321,FRESNO,CA,93720,"7015 N CHESTNUT AVE, FRESNO, CA, 93720",True,36.837868241000024,-119.73612375799996
1760749675,"CAPSTONE ORTHOPEDIC, INC.",8314210007,SANTA CRUZ,CA,95062,"1010 WATER ST, SANTA CRUZ, CA, 95062",True,36.981426870000064,-122.01303837299997
1326113580,SPINAL REHABILITATION MEDICAL GROUP INC,3103932225,SANTA MONICA,CA,90404,"1441 BROADWAY, SANTA MONICA, CA, 90404",True,34.02305599700003,-118.48374032499999
1962555938,KINGDOM MEDICAL SUPPLY INC,4157510628,SAN FRANCISCO,CA,94118,"3900 GEARY BLVD, SAN FRANCISCO, CA, 94118",True,37.78123184400005,-122.46115317799996
1235405861,D DANZ & SONS INC,2094776352,STOCKTON,CA,95207,"2155 W MARCH LANE, STOCKTON, CA, 95207",True,37.98624632900004,-121.33292751699997
1043576820,D DANZ & SONS INC,6613226553,BAKERSFIELD,CA,93301,"2116 24TH STREET, BAKERSFIELD, CA, 93301",True,35.38103713500004,-119.02607218899999
1033475819,D DANZ & SONS INC,5592521770,SAN LUIS OBISPO,CA,93401,"1930 MONTEREY STREET, SAN LUIS OBISPO, CA, 93401",True,35.28936041000003,-120.65082203499998
1205192085,D DANZ & SONS INC,4153923080,SAN FRANCISCO,CA,94108,"450 SUTTER STREET, SAN FRANCISCO, CA, 94108",True,37.78933422000006,-122.40778785199996
1609135029,M&G CUSTOM SHOES AND ORTHOTICS LLC,9253051855,WALNUT CREEK,CA,94597,"2950 BUSKIRK AVE, WALNUT CREEK, CA, 94597",True,37.92720167700003,-122.05998414799996
1902076987,M&G CUSTOM SHOES AND ORTHOTICS LLC,9253051855,ANTIOCH,CA,94509,"1504 A ST, ANTIOCH, CA, 94509",True,38.00713346200007,-121.80602923999999
1154681674,"EMPOWERED INTIMATES, INC.",5107825745,HAYWARD,CA,94545,"1338 W WINTON AVE, HAYWARD, CA, 94545",True,37.653060905000075,-122.11807092599997
1336446004,"MEDICAL DYNAMICS ENTERPRISES, INC.",7075888850,ROHNERT PARK,CA,94928,"613 MARTIN AVE, ROHNERT PARK, CA, 94928",True,38.353560680000044,-122.72547814299998
1669680856,"BENTON MEDICAL EQUIPMENT, INC.",6506251000,MOUNTAIN VIEW,CA,94043,"2601 GARCIA AVE, MOUNTAIN VIEW, CA, 94043",True,37.42784588000006,-122.09734793199999
1962722983,JAY MUKKER DPM INC,5592245101,FRESNO,CA,93722,"7210 N MILBURN AVE, FRESNO, CA, 93722",True,36.83988745500005,-119.87908842999997
1811259856,"SAN DIEGO DENTAL SLEEP THERAPY, LLC",6194600714,LA MESA,CA,91942,"8530 LA MESA BLVD, LA MESA, CA, 91942",True,32.76866135700004,-117.01350876599997
1447473244,FRANK JAVIER LOPEZ,9513529203,RIVERSIDE,CA,92503,"11731, RIVERSIDE, CA, 92503",False,,
1346225968,LERMAN AND SON ORTHOTICS AND PROSTHETICS INC,3106592290,BEVERLY HILLS,CA,90211,"8710 WILSHIRE BLVD, BEVERLY HILLS, CA, 90211",True,34.06659703300005,-118.38188566599996
1447515531,"JAMES W DRYDEN, CPO, INC.",8187531316,NORTH HOLLYWOOD,CA,91602,"10711 RIVERSIDE DR, NORTH HOLLYWOOD, CA, 91602",True,34.15223793800004,-118.36411038799997
1295769289,"SEQUOIA PROSTHETICS & ORTHOTICS, INC.",5597341060,VISALIA,CA,93291,"5435 W HILLSDALE AVE, VISALIA, CA, 93291",True,36.329540930000064,-119.35178740199996
1205847126,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",7603360703,EL CENTRO,CA,92243,"1073 ROSS AVE, EL CENTRO, CA, 92243",True,32.78150082500002,-115.56467533899996
1013148238,PED NEGOTIUM INC.,6572293079,BREA,CA,92821,"1220 PIONEER ST, BREA, CA, 92821",False,,
1346432325,"M & M HOME HEALTH, INC.",3236618004,LOS ANGELES,CA,90027,"5207 W SUNSET BLVD, LOS ANGELES, CA, 90027",False,,
1326398751,DESERT PROSTHETICS & ORTHOTICS INC.,7603428200,INDIO,CA,92201,"81709 DR CARREON BLVD, INDIO, CA, 92201",True,33.707349538000074,-116.24033798799996
1093072118,RUTH MALDONADO,9513529200,RIVERSIDE,CA,92503,"10220 HOLE AVE, RIVERSIDE, CA, 92503",True,33.91451008400003,-117.45988726399997
1265783302,WIGGIN OUT SALONS,9496469447,NEWPORT BEACH,CA,92663,"2400 W COAST HWY, NEWPORT BEACH, CA, 92663",True,33.61647175500008,-117.91564412999998
1952301640,"BREAKEY PROSTHETICS, INC.",4087230883,SAN JOSE,CA,95125,"820 MALONE RD, SAN JOSE, CA, 95125",True,37.29676453700006,-121.88248596799997
1205187218,APEX PROSTHETICS INSTITUTE OF SAN DIEGO,6195015383,SAN DIEGO,CA,92103,"3585 5TH AVE, SAN DIEGO, CA, 92103",True,32.74303241900003,-117.16037636099998
1275885824,VITALIS ORTHOPEDICS,8185303161,PANORAMA CITY,CA,91402,"7618 WOODMAN AVE, PANORAMA CITY, CA, 91402",True,34.208750448000046,-118.43093939699997
1952439796,NORTH BAY PROSTHETICS AND ORTHOTICS LLC,7074255028,FAIRFIELD,CA,94534,"450 CHADBOURNE RD, FAIRFIELD, CA, 94534",True,38.23365014900003,-122.08379638399998
1104856806,"AMERICAN ORTHOTICS & PROSTHETICS, LLC.",9513676702,RIVERSIDE,CA,92506,"3714 TIBBETTS ST, RIVERSIDE, CA, 92506",True,33.94730029700003,-117.39746951699999
1699952515,"RALPH P. HOYAL, DPM",7075462107,SANTA ROSA,CA,95404,"1041 4TH ST, SANTA ROSA, CA, 95404",True,38.443958201000044,-122.70639281199999
1538174016,ARA KELEKIAN DPM INC,3233460996,MONTEBELLO,CA,90640,"515 W BEVERLY BLVD, MONTEBELLO, CA, 90640",True,34.01652751800003,-118.10291668599996
1386838449,ARA KELEKIAN DPM INC,8188480535,BURBANK,CA,91505,"4314 W VICTORY BLVD, BURBANK, CA, 91505",True,34.18484431300004,-118.35765886799999
1245292358,FCMS CORPORATION,8054850331,OXNARD,CA,93030,"1751 N LOMBARD STREET, OXNARD, CA, 93030",True,34.21735110000003,-119.14931144699995
1306861232,"KOLMAN PROSTHETICS ORTHOTICS,INC.",5626980988,WHITTIER,CA,90602,"7633 GREENLEAF AVE, WHITTIER, CA, 90602",True,33.973025206000045,-118.03736697799997
1801133194,SHOES & THINGS,5597823472,PORTERVILLE,CA,93257,"323 N D ST, PORTERVILLE, CA, 93257",True,36.07154494200006,-119.01831400699996
1134219413,"HOWARD ORTHOPEDICS, INC",5102221282,RICHMOND,CA,94806,"3065 RICHMOND PKWY, RICHMOND, CA, 94806",True,37.990100555000026,-122.33024143099999
1629137526,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,2093331148,LODI,CA,95242,"1745 KETTLEMAN LANE, LODI, CA, 95242",False,,
1053312652,"D DANZ & SONS, INC.",5592521770,FRESNO,CA,93710,"6741 N WILLOW AVE, FRESNO, CA, 93710",True,36.834609933000024,-119.72955835099998
1205176914,"REBOUND MEDICAL SOLUTIONS, INC.",8313752300,MONTEREY,CA,93940,"1011 CASS ST, MONTEREY, CA, 93940",True,36.59208072200005,-121.89659115699999
1720093115,HANDS ON PROSTHETICS INC,7148478751,HUNTINGTON BEACH,CA,92648,"7921 PROFESSIONAL CIR, HUNTINGTON BEACH, CA, 92648",True,33.69176704100005,-117.99046586399999
1104173053,MOBILE PROSTHETICS AND ORTHOTICS LLC,5102826898,UNION CITY,CA,94587,"33374 DOWE AVE, UNION CITY, CA, 94587",True,37.60105923300006,-122.04352153999997
1437593514,ALEX'S COMFORT SHOES,9166423015,FAIR OAKS,CA,95628,"5333 SUNRISE BLVD, FAIR OAKS, CA, 95628",True,38.66282855000003,-121.27217117099997
1043559677,RESTORE ORTHOTICS AND PROSTHETICS,5306054292,REDDING,CA,96001,"2147 COURT ST, REDDING, CA, 96001",True,40.57729439700006,-122.39313457699996
1336456193,"QUALITY CARE PROSTHETICS & ORTHOTICS, INC.",7146439206,ANAHEIM,CA,92802,"1665 W KATELLA AVE, ANAHEIM, CA, 92802",True,33.80317693200004,-117.93985083599995
1164600722,DONALD WAYNE KLUGE JR,9094789081,LOMA LINDA,CA,92354,"11306 MOUNTAIN VIEW AVE, LOMA LINDA, CA, 92354",True,34.04803799100006,-117.24363765099997
1558708446,SIMA ENTERPRISES INC,4082794247,SAN JOSE,CA,95128,"1190 S BASCOM AVE, SAN JOSE, CA, 95128",True,37.30434857100005,-121.93172128699996
1780728550,"O & P IN MOTION, INC.",8188811785,RESEDA,CA,91335,"18913 SHERMAN WAY, RESEDA, CA, 91335",True,34.201064564000035,-118.54534816499995
1003150210,ELITE BIOMECHANICAL DESIGN,5306736913,YUBA CITY,CA,95991,"1100 GARDEN HWY, YUBA CITY, CA, 95991",True,39.11150532600004,-121.61721651799996
1639410988,BEST CENTER INC,9498292378,NEWPORT BEACH,CA,92660,"3501 JAMBOREE RD, NEWPORT BEACH, CA, 92660",True,33.65373638600005,-117.86652185099996
1326048893,"PACIFIC MEDICAL, INC.",8007269180,TRACY,CA,95304,"1700 N CHRISMAN ROAD, TRACY, CA, 95304",True,37.74489176600008,-121.39826733799998
1760720965,"PACIFIC MEDICAL, INC.",9259359194,WALNUT CREEK,CA,94598,"190 N WIGET LN, WALNUT CREEK, CA, 94598",False,,
1083885768,"BEACHWOOD MEDICAL SUPPLY, INC",6263385300,BALDWIN PARK,CA,91706,"13851 GARVEY AVE, BALDWIN PARK, CA, 91706",True,34.06993759200003,-117.97400643099996
1548693666,RESTORE ORTHOTICS & PROSTHETICS,5305272305,RED BLUFF,CA,96080,"24 ANTELOPE BLVD, RED BLUFF, CA, 96080",False,,
1184057739,"NEXT STEP ORTHOTICS & PROSTHETICS, INC.",9513529203,RIVERSIDE,CA,92503,"11731, RIVERSIDE, CA, 92503",False,,
1306270798,RABBIT'S FOOT ORTHOTICS AND PROSTHETICS,8589431691,SAN DIEGO,CA,92128,"12540 OAKS NORTH DR, SAN DIEGO, CA, 92128",True,33.03302671700004,-117.05927181199996
1659377836,"ACHILLES PROSTHETICS AND ORTHOTICS, INC",6613235944,BAKERSFIELD,CA,93301,"2624 F ST, BAKERSFIELD, CA, 93301",True,35.38319633200007,-119.02347250499997
1376549568,"ACHILLES PROSTHETICS AND ORTHOTICS, INC",8059256144,SANTA MARIA,CA,93454,"622 E MAIN ST, SANTA MARIA, CA, 93454",True,34.953097951000075,-120.42783071699995
1467889121,"DOLLIVER TREE, INC.",8057735571,PISMO BEACH,CA,93449,"801 DOLLIVER ST, PISMO BEACH, CA, 93449",True,35.14253538200006,-120.64299440599996
1710314497,WEST COAST PROSTHETICS INCORPORATED,6262566360,MONROVIA,CA,91016,"210 KRUSE AVE, MONROVIA, CA, 91016",True,34.127700134000065,-118.00125593299998
1780012237,ITC MEDICAL SUPPLIES INC,4153467100,SAN FRANCISCO,CA,94115,"1635 DIVISADERO ST, SAN FRANCISCO, CA, 94115",True,37.78466049600007,-122.43980604999996
1841382991,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",7148711480,LA HABRA,CA,90631,"1480 S HARBOR BLVD, LA HABRA, CA, 90631",False,,
1144651092,"GEIGER PROSTHETICS AND ORTHOTICS, INC.",5599010073,VISALIA,CA,93291,"917 W CENTER AVE, VISALIA, CA, 93291",True,36.33101296800004,-119.30130342799998
1144533118,NORTH BAY PROSTHETICS AND ORTHOTICS LLC,7072547010,NAPA,CA,94558,"3273 CLAREMONT WAY, NAPA, CA, 94558",True,38.32191972000004,-122.30282752399995
1821430844,NORTH BAY PROSTHETICS AND ORTHOTICS LLC,9167372200,SACRAMENTO,CA,95816,"3001 P ST, SACRAMENTO, CA, 95816",True,38.566470922000065,-121.46930460599998
1487728366,HANGER PROSTHETICS & ORTHOTICS WEST INC,7149786784,ORANGE,CA,92868,"2140 W CHAPMAN AVE, ORANGE, CA, 92868",True,33.78787962300004,-117.87664241799996
1659794824,ORTHOPAEDIC REHAB,3103202110,TORRANCE,CA,90501,"2375 TORRANCE BLVD, TORRANCE, CA, 90501",True,33.83638650800003,-118.325106474
1376585752,"SCOPE ORTHOTICS & PROSTHETICS, INC.",9495839667,LAGUNA WOODS,CA,92637,"24331 EL TORO RD, LAGUNA WOODS, CA, 92637",True,33.60937223900004,-117.72826457199994
1972929461,MY WIG STUDIO,9099524935,RANCHO CUCAMONGA,CA,91739,"12543 WINERY DR, RANCHO CUCAMONGA, CA, 91739",True,34.119750889000045,-117.53157087399995
1982863676,"CHILDRESS INVESTMENTS, INC.",9099301233,ONTARIO,CA,91761,"1240 E LOCUST ST, ONTARIO, CA, 91761",True,34.04484252300006,-117.62774693899996
1356599591,"PACIFIC MEDICAL, INC.",2095243113,MODESTO,CA,95355,"1335 COFFEE RD, MODESTO, CA, 95355",True,37.662108698000054,-120.97565256299998
1841616018,"MARTIN LUTHER VOCATIONAL CENTER, INC",6266393875,PASADENA,CA,91107,"428 S ROSEMEAD BLVD, PASADENA, CA, 91107",True,34.139175487000045,-118.07329626699999
1447676408,"DAW, LLC",2094810091,LODI,CA,95242,"1745 W KETTLEMAN LN, LODI, CA, 95242",False,,
1053547497,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",6196677000,LA MESA,CA,91942,"5360 JACKSON DR, LA MESA, CA, 91942",True,32.776565221000055,-117.01673842499997
1205149804,"HANGER PROSTHETICS & ORTHOTICS WEST, INC.",8584851620,POWAY,CA,92064,"12630 MONTE VISTA RD, POWAY, CA, 92064",True,32.99465259500005,-117.05523910499994
1659366003,"SIERRA ORTHOPEDIC LABORATORY, INC.",7075289808,SANTA ROSA,CA,95403,"4847 OLD REDWOOD HWY, SANTA ROSA, CA, 95403",True,38.50179601000008,-122.75340027599998
1134293285,HANGER PROSTHETICS & ORTHOTICS WEST INC,9257340344,PLEASANTON,CA,94588,"5880 W LAS POSITAS BLVD, PLEASANTON, CA, 94588",True,37.684459996000044,-121.89577295499998
1801960786,HANGER PROSTHETICS & ORTHOTICS WEST INC,5305337344,OROVILLE,CA,95966,"2275 MYERS ST, OROVILLE, CA, 95966",True,39.50710627400008,-121.55143450399999
1053738674,ALLIANCE PROSTHETICS & ORTHOTICS INC.,5629451111,WHITTIER,CA,90602,"12458 E WASHINGTON BLVD, WHITTIER, CA, 90602",True,33.967604906000076,-118.04628648699997
1508284191,GRABOWSKI OCULAR PROSTHETICS LLC,5596253937,VISALIA,CA,93291,"300 E MINERAL KING AVE, VISALIA, CA, 93291",True,36.32745506400005,-119.28995378599996
1508285461,"LIMBOLOGY, LLC",5599366104,VISALIA,CA,93291,"3603 W HILLSDALE AVE, VISALIA, CA, 93291",True,36.32942094300006,-119.33083586599997
1891105961,"MEDEQUIP, INC",9494434414,ALISO VIEJO,CA,92656,"27 BROOKLINE, ALISO VIEJO, CA, 92656",True,33.592439769000066,-117.72823795299996
1356763742,"ACHILLES PROSTHETICS AND ORTHOTICS, INC",8054341600,TEMPLETON,CA,93465,"234 HEATHER CT, TEMPLETON, CA, 93465",True,35.554039611000064,-120.71763648099994
1275944159,THE COBBLERS CORNER,9494972447,LAGUNA BEACH,CA,92651,"985 S COAST HWY, LAGUNA BEACH, CA, 92651",True,33.53516241500006,-117.77776789199999
1245641695,WEST COAST PROSTHETICS INC.,6262566360,MONROVIA,CA,91016,"210 KRUSE AVE, MONROVIA, CA, 91016",True,34.127700134000065,-118.00125593299998
1851621734,ELITE BIOMECHANICAL DESIGN,5308946913,CHICO,CA,95926,"9 GOVERNORS LN, CHICO, CA, 95926",True,39.755723412000066,-121.85892132199996
1427463637,ESCALATE PROSTHETIC ORTHOTIC CLINIC,3104808760,CORONA,CA,92881,"2982 MCDONALD LN, CORONA, CA, 92881",True,33.84248482700008,-117.57274629099999
1194132795,"ANNADON, INC.",8584504443,SAN DIEGO,CA,92122,"4079 GOVERNOR DR, SAN DIEGO, CA, 92122",True,32.85455929200003,-117.20205451899994
1457769499,TURNER ORTHOTICS AND PROSTHETICS LLC,7073018989,VACAVILLE,CA,95687,"413 MELISSA CT, VACAVILLE, CA, 95687",True,38.31666086000007,-121.96734818199997
1255750790,RESTORE ORTHOTICS AND PROSTHETICS,8313752300,MONTEREY,CA,93940,"1011 CASS ST, MONTEREY, CA, 93940",True,36.59208072200005,-121.89659115699999
1366851792,ERDMANN PROSTHETICS & ORTHOTICS,9167723333,ROSEVILLE,CA,95661,"151 N SUNRISE AVE, ROSEVILLE, CA, 95661",False,,
1932518156,ALEX'S COMFORT SHOES INC,9169675858,FAIR OAKS,CA,95628,"5333 SUNRISE BLVD, FAIR OAKS, CA, 95628",True,38.66282855000003,-121.27217117099997
1255732046,DEANNA RISOS DMD PC,6194828880,CHULA VISTA,CA,91914,"841 KUHN DR, CHULA VISTA, CA, 91914",True,32.65258051100005,-116.96625836699997
1821490970,BENEDICT YH CHING,7148614637,FOUNTAIN VALLEY,CA,92708,"18111 BROOKHURST ST, FOUNTAIN VALLEY, CA, 92708",False,,
1811213549,"PEDIATRIC ORTHOTIC AND PROSTHETIC SERVICES-WEST, LLC",9164532170,SACRAMENTO,CA,95817,"2425 STOCKTON BLVD, SACRAMENTO, CA, 95817",True,38.55284964500004,-121.45619021699997
1720014210,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,2098458231,OAKDALE,CA,95361,"693 HI TECH PARKWAY, OAKDALE, CA, 95361",True,37.75175301500008,-120.83948569699999
1932502184,CENTER FOR INDEPENDENT REHABILITATIVE SERVICES INC,2098458231,OAKDALE,CA,95361,"693 HI TECH PKWY, OAKDALE, CA, 95361",True,37.75175301500008,-120.83948569699999
1841553682,"PACIFIC MEDICAL, INC.",4159238812,SAN FRANCISCO,CA,94117,"500 BAKER ST, SAN FRANCISCO, CA, 94117",True,37.77558399700007,-122.44130540599997
1811223647,"PACIFIC MEDICAL, INC.",5302290351,REDDING,CA,96001,"1760 GOLD ST, REDDING, CA, 96001",True,40.57880639900003,-122.39309462299997
1265438857,VALLEY ORTHOPEDIC INC,5592211933,FRESNO,CA,93726,"3520 E SHIELDS AVE, FRESNO, CA, 93726",True,36.77955947800007,-119.76575977799996
1154594349,VALLEY ORTHOPEDIC INC,5597337976,VISALIA,CA,93291,"5603 W HILLSDALE AVE, VISALIA, CA, 93291",True,36.329536904000065,-119.35309724399997
1164695359,VALLEY ORTHOPEDIC INC,5592611300,FRESNO,CA,93720,"1247 E ALLUVIAL AVE, FRESNO, CA, 93720",True,36.84472288200004,-119.76098384
1346646783,BARBARA KILBOURN'S HEALTHY BOUTIQUE,6617229500,LANCASTER,CA,93536,"43129 SUNNY LN, LANCASTER, CA, 93536",True,34.66698896300005,-118.16930834599998
1083718670,ITC MEDICAL SUPPLIES INC,4153467100,SAN FRANCISCO,CA,94115,"1635 DIVISADERO ST, SAN FRANCISCO, CA, 94115",True,37.78466049600007,-122.43980604999996
1689070823,TAEDS ORTOTICS & PROSTHETICS,8057101947,ARROYO GRANDE,CA,93420,"145 S HALCYON RD, ARROYO GRANDE, CA, 93420",True,35.11698968300004,-120.59155210099999
1043482433,TOTAL CONTACT MEDICAL INC.,5629449001,SANTA FE SPRINGS,CA,90670,"9900 BELL RANCH DR, SANTA FE SPRINGS, CA, 90670",False,,
1801101597,"PACIFIC MEDICAL, INC.",2097222440,MERCED,CA,95348,"1180 W OLIVE AVE, MERCED, CA, 95348",True,37.31918488000008,-120.48961642999996
1386892529,"PACIFIC MEDICAL, INC.",2095261721,MODESTO,CA,95350,"609 E ORANGEBURG AVE, MODESTO, CA, 95350",True,37.66361613400005,-120.98577328199997
1265664023,"PACIFIC MEDICAL, INC.",9167880530,ROSEVILLE,CA,95661,"1301 SECRET RAVINE PKWY, ROSEVILLE, CA, 95661",True,38.76202628800007,-121.24743945199998
1033367271,"PACIFIC MEDICAL, INC.",9167061520,SACRAMENTO,CA,95816,"3001 L ST, SACRAMENTO, CA, 95816",True,38.570912898000074,-121.46737506
1689954604,"PACIFIC MEDICAL, INC.",2098352280,TRACY,CA,95304,"1851 PARADISE RD, TRACY, CA, 95304",False,,
1245361591,SHATTUCK REHABILITATION SERVICES,5624308700,LOS ALAMITOS,CA,90720,"4772 KATELLA AVE, LOS ALAMITOS, CA, 90720",True,33.80299841900006,-118.05016705999998
1831302850,"COLGATE MEDICAL AND SURGICAL SUPPLIES, INC.",3237820145,LOS ANGELES,CA,90036,"535 N FAIRFAX AVE, LOS ANGELES, CA, 90036",True,34.08088446200003,-118.36146065799994
1821484056,SPECTRUM OF SANTA ROSA,5417342435,SANTA ROSA,CA,95404,"1041 4TH ST, SANTA ROSA, CA, 95404",True,38.443958201000044,-122.70639281199999
1205092970,SERENITY,7606998685,RANCHO MIRAGE,CA,92270,"69930 HIGHWAY 111, RANCHO MIRAGE, CA, 92270",True,33.767592903000036,-116.44520867699998
